id_cliente;age;state;first_purchased_product;product_b_total_qty;product_c_total_qty;product_a_total_qty;product_b_total_value;product_c_total_value;product_a_total_value
252678;42;SP;a;19;;13;326;;184
252679;28;SE;c;;1;;;0;
252681;45;ES;b;10;9;;8;134,97;
252683;41;RN;c;;11;;;269,94;
252686;29;DF;;;;;;;
252696;1;PR;;;;;;;
252720;43;RJ;a;21;11;7;870;0;890
252734;35;MG;b;2;;;4;;
252744;42;BA;a;2;;11;790;;63
252764;40;MG;a;;9;10;;2360;18
252768;10;MS;b;12;;;48;;
252790;3;RS;a;11;3;6;375;778;60
252807;38;SP;c;;7;;;249,42;
252810;27;SE;b;11;;;175;;
252817;5;SP;c;;6;;;160,3;
252848;24;MG;;;;;;;
252861;40;PB;c;;11;;;379,1;
252869;26;GO;a;24;;15;0;;19
252897;40;SP;a;20;;7;1764;;22
252926;23;SP;;;;;;;
252941;32;MA;b;11;;;90;;
252955;31;MG;;;;;;;
252968;30;SP;b;2;;;6;;
252974;54;RJ;b;12;;;77;;
252975;49;PE;;;;;;;
252980;39;BA;;;;;;;
252996;0;RJ;;;;;;;
252997;7;BA;b;20;;;0;;
252998;3;SP;a;;10;10;;1168,92;21
253005;7;SP;;;;;;;
253012;30;GO;;;;;;;
253018;37;PB;;;;;;;
253047;6;PR;c;;11;;;132,94;
253057;37;MT;;;;;;;
253089;37;SE;;;;;;;
253093;38;SP;a;3;6;15;48;238,98;64
253099;28;SP;c;;9;;;279,95;
253101;42;BA;a;12;;4;10;;580
253116;10;SP;b;9;13;;10;1707,03;
253117;36;PI;;;;;;;
253137;28;PB;a;2;9;1;6;404,91;792
253145;48;RJ;;;;;;;
253154;45;SP;;;;;;;
253157;34;SP;b;7;;;90;;
253161;46;ES;b;22;9;;104;24;
253163;24;SP;;;;;;;
253165;44;PR;b;33;;;2100;;
253187;34;SP;a;2;;12;7;;115
253190;34;PR;a;12;;4;1410;;14
253223;37;MS;c;;8;;;686,97;
253227;44;SP;;;;;;;
253239;41;PA;b;4;;;0;;
253255;34;SP;;;;;;;
253266;26;SP;b;3;;;16;;
253281;29;BA;a;5;6;8;20;1026,55;35
253290;30;GO;b;10;;;36;;
253292;49;RJ;;;;;;;
253299;39;MA;c;;6;;;0;
253309;53;PE;b;17;;;232;;
253319;46;RJ;;;;;;;
253320;39;SP;a;5;;3;6;;21
253337;32;MT;a;5;;12;4;;4
253348;32;MS;b;11;7;;182;1107,2;
253367;25;BA;c;;4;;;63,3;
253416;38;RJ;b;7;;;50;;
253424;46;MT;;;;;;;
253431;28;SP;a;9;;2;12;;36
253458;40;GO;b;8;1;;850;3898,26;
253471;33;AM;b;9;11;;140;706,89;
253494;34;SP;;;;;;;
253497;48;SP;;;;;;;
253525;31;RJ;b;3;8;;1;287,28;
253613;40;PB;;;;;;;
253623;34;PR;b;4;;;72;;
253629;1;SP;c;;8;;;4787,92;
253639;35;AL;b;12;;;280;;
253679;44;BA;b;13;;;1;;
253703;27;SE;a;12;10;3;0;271,76;45
253706;33;PA;;;;;;;
253717;30;MA;b;10;12;;0;162,12;
253724;40;BA;b;11;11;;10;337,26;
253725;28;MT;;;;;;;
253732;27;MS;;;;;;;
253741;27;SP;a;3;;4;4;;140
253744;33;PI;b;14;;;111;;
253745;34;MG;;;;;;;
253749;31;SP;b;9;12;;0;593,5;
253750;37;DF;;;;;;;
253777;37;MA;b;15;6;;0;2949,84;
253793;36;RN;;;;;;;
253794;24;PB;a;4;;8;130;;12
253797;34;RN;b;10;;;12;;
253811;33;SP;;;;;;;
253815;45;BA;b;15;1;;66;485,64;
253816;21;MG;b;2;3;;140;952,84;
253827;22;SP;c;;4;;;1234;
253828;30;SP;b;14;;;120;;
253844;29;MG;;;;;;;
253907;31;PA;a;9;;11;20;;36
253909;43;SE;b;11;11;;78;0;
253925;30;MG;b;11;;;225;;
253932;37;MG;b;12;;;200;;
253956;42;PE;b;7;4;;0;61,56;
254011;38;GO;;;;;;;
254012;37;MT;b;9;;;486;;
254018;20;GO;b;8;;;80;;
254019;32;MG;b;16;6;;104;352,84;
254022;35;SP;b;8;5;;24;99,9;
254025;26;SP;b;7;;;0;;
254034;31;SP;;;;;;;
254037;50;MG;;;;;;;
254052;36;BA;b;11;;;2;;
254063;50;SP;;;;;;;
254070;52;PA;b;9;17;;84;1872,15;
254092;42;PR;b;3;7;;8;155;
254102;30;CE;;;;;;;
254105;33;PE;;;;;;;
254108;48;SE;b;9;3;;0;733,04;
254125;35;SP;b;20;4;;1104;14,97;
254145;21;MG;b;5;;;15;;
254167;32;PA;b;9;;;0;;
254169;48;SP;a;11;10;7;5;1283,4;30
254176;41;AM;b;17;;;215;;
254204;53;SP;c;;9;;;539,91;
254210;34;GO;;;;;;;
254212;8;MA;a;;;4;;;2
254218;40;BA;;;;;;;
254236;42;SP;c;;12;;;597,14;
254244;52;SP;;;;;;;
254261;31;SP;b;2;;;15;;
254264;34;DF;;;;;;;
254278;4;BA;b;6;;;6;;
254283;30;MS;;;;;;;
254284;4;PA;;;;;;;
254290;40;GO;b;9;6;;4;9,96;
254322;37;GO;b;3;16;;6;0;
254338;8;SP;;;;;;;
254347;38;BA;b;6;4;;20;359,92;
254358;43;CE;a;17;;9;1962;;530
254367;26;SP;;;;;;;
254379;45;BA;a;18;;3;155;;40
254394;28;AM;a;7;;10;0;;0
254397;4;SP;;;;;;;
254409;47;BA;b;8;11;;2;198,14;
254410;34;BA;;;;;;;
254417;37;AM;b;13;6;;180;732,06;
254431;4;ES;b;2;15;;12;1794,15;
254436;41;RJ;a;;4;7;;448,74;190
254441;44;SP;b;2;5;;8;1291,23;
254452;42;SP;a;;4;14;;435,74;32
254455;44;PI;;;;;;;
254464;48;SP;;;;;;;
254488;26;ES;;;;;;;
254498;41;RS;b;5;8;;225;1850,64;
254506;34;RN;;;;;;;
254512;33;AM;a;2;;8;0;;21
254515;46;BA;;;;;;;
254519;34;RO;a;13;;8;657;;30
254529;35;SP;b;15;1;;75;268,24;
254541;49;SP;;;;;;;
254561;33;PR;;;;;;;
254568;27;BA;;;;;;;
254590;27;BA;a;5;;6;5;;42
254592;32;AM;b;16;;;130;;
254597;31;SP;b;7;;;140;;
254603;48;MA;;;;;;;
254607;26;SP;a;;;11;;;217
254614;10;BA;b;28;11;;30;1516,1;
254619;43;AL;;;;;;;
254624;39;SP;b;16;;;330;;
254629;45;SP;b;12;;;28;;
254630;6;;;;;;;;
254740;35;SP;b;6;4;;540;45,77;
254747;36;SP;;;;;;;
254755;49;ES;b;17;6;;8;59,1;
254756;5;MS;;;;;;;
254760;34;SP;;;;;;;
254769;30;SE;a;12;17;5;48;2711,88;12
254772;45;BA;;;;;;;
254793;27;RS;b;2;;;16;;
254845;47;RJ;b;18;7;;1410;39,44;
254847;50;MT;b;2;;;280;;
254848;46;RJ;a;;7;2;;1947,51;7
254876;9;SP;a;6;;2;56;;0
254920;42;PA;;;;;;;
254925;46;MT;b;8;;;14;;
254941;50;AM;a;20;3;3;28;915,55;21
254957;53;BA;b;12;;;8;;
254958;45;AL;;;;;;;
254960;50;SP;;;;;;;
254967;24;GO;a;9;9;8;180;771,15;30
254969;43;SP;;;;;;;
254975;51;SP;a;2;;4;2310;;4
254988;27;DF;;;;;;;
254997;44;SP;c;;20;;;1726,68;
254999;23;SP;b;4;;;2;;
255003;50;SP;b;14;13;;0;1039,26;
255005;50;SP;;;;;;;
255028;39;MG;b;5;13;;18;618,8;
255108;37;RO;b;22;5;;156;663,45;
255112;34;PI;;;;;;;
255118;54;BA;c;;8;;;250,98;
255120;41;SP;c;;9;;;733,56;
255137;35;BA;a;3;;10;30;;18
255145;50;MT;a;15;;7;57;;32
255153;42;SP;b;9;;;880;;
255157;49;SP;a;;11;11;;1074,92;24
255178;22;RN;;;;;;;
255188;7;SP;a;12;;9;40;;21
255193;45;PE;b;11;11;;14;954,24;
255228;36;BA;a;25;;10;190;;10
255273;31;BA;b;9;;;2;;
255280;39;SP;;;;;;;
255292;7;SP;;;;;;;
255294;38;SP;b;15;13;;36;1669,5;
255295;37;BA;b;1;8;;14;30,4;
255303;6;BA;;;;;;;
255317;55;RJ;;;;;;;
255329;47;BA;b;9;18;;0;3381,68;
255346;38;BA;;;;;;;
255359;40;SP;;;;;;;
255370;49;PA;;;;;;;
255397;31;SP;b;10;6;;9;418,96;
255404;44;SP;;;;;;;
255422;36;SP;;;;;;;
255461;53;RJ;;;;;;;
255516;27;SP;b;27;;;675;;
255522;43;PE;;;;;;;
255526;47;BA;b;4;9;;0;934,05;
255532;39;SP;a;;12;10;;34;0
255535;47;SP;;;;;;;
255536;45;MG;;;;;;;
255572;0;CE;b;11;10;;42;6589,5;
255582;40;RJ;b;10;;;0;;
255588;24;RJ;;;;;;;
255638;48;SP;c;;6;;;719,88;
255652;36;CE;b;9;;;14;;
255654;1;SP;c;;3;;;0;
255691;41;PB;;;;;;;
255761;38;MT;b;20;;;92;;
255771;50;RJ;b;6;5;;184;186,87;
255809;6;MG;;;;;;;
255833;42;MA;a;26;;8;1660;;18
255845;37;SP;a;9;;10;8;;3
255848;44;SP;c;;10;;;276,2;
255857;36;SP;b;10;;;140;;
255893;39;CE;b;9;;;20;;
255897;29;BA;c;;11;;;31,11;
255904;44;BA;b;12;;;11;;
255920;28;RJ;b;18;13;;135;727,1;
255951;29;MS;;;;;;;
255953;3;PR;;;;;;;
256033;35;SP;b;23;;;660;;
256045;48;PE;;;;;;;
256057;34;SP;c;;6;;;1133,6;
256082;2;PR;c;;4;;;344,19;
256083;30;PR;;;;;;;
256130;47;BA;b;14;6;;50;341,82;
256134;48;RJ;b;14;;;172;;
256139;44;CE;b;12;;;580;;
256142;47;MT;;;;;;;
256169;6;SP;b;12;8;;48;674,7;
256208;45;SP;;;;;;;
256209;32;GO;b;15;;;126;;
256215;44;SP;c;;4;;;899,91;
256222;36;GO;;;;;;;
256225;31;PR;b;5;8;;4;659,28;
256230;52;SP;b;11;10;;231;599,9;
256241;38;MG;;;;;;;
256248;54;SP;;;;;;;
256261;4;SP;b;11;;;6;;
256271;37;PE;b;22;;;468;;
256291;24;SC;;;;;;;
256293;44;SP;b;12;;;75;;
256296;47;BA;;;;;;;
256322;34;SP;;;;;;;
256323;45;RN;;;;;;;
256341;40;SP;b;5;15;;159;7444,8;
257006;10;RS;b;8;;;4;;
257010;28;RS;b;21;;;210;;
257020;30;SP;b;9;9;;1000;173,84;
257024;33;ES;c;;8;;;356,68;
257043;36;GO;b;15;12;;5;1276,48;
257070;25;PR;a;7;;3;18;;4
257097;42;CE;b;9;2;;12;430,65;
257113;5;RJ;;;;;;;
257141;27;SP;c;;5;;;485,8;
257143;27;PA;a;12;3;11;1175;621,99;0
257160;28;PR;b;9;;;75;;
257163;41;SP;c;;12;;;83,61;
257171;34;BA;a;3;9;9;15;2505,69;24
257197;8;BA;b;6;;;0;;
257199;6;BA;c;;8;;;2962,8;
257218;41;PB;b;1;10;;695;1343,92;
257222;32;SP;b;21;10;;870;2566,38;
257234;35;MT;;;;;;;
257239;30;ES;c;;8;;;401,31;
257280;29;RS;;;;;;;
257326;50;SC;b;6;;;85;;
257330;32;PA;a;;;6;;;220
257332;31;RJ;a;3;;7;30;;21
257338;40;CE;b;9;;;594;;
257357;47;PB;b;11;10;;1580;8,27;
257367;42;PR;c;;12;;;3918,6;
257373;44;BA;c;;11;;;198,6;
257374;27;MA;;;;;;;
257376;30;RJ;;;;;;;
257382;28;GO;b;8;;;16;;
257406;50;AL;b;12;;;30;;
257408;38;SP;;;;;;;
257436;34;SP;;;;;;;
257445;37;MG;b;14;;;24;;
257452;34;SP;;;;;;;
257467;47;PR;b;13;;;26;;
257495;24;MG;;;;;;;
257496;41;SP;c;;4;;;513,96;
257523;27;SP;;;;;;;
257538;35;MA;;;;;;;
257555;37;SP;a;21;6;9;1950;140;63
257562;38;SP;b;10;3;;21;21,73;
257571;38;RJ;;;;;;;
257630;30;SP;a;11;12;12;104;898,08;234
257647;46;SP;a;;;14;;;162
257648;23;SP;a;9;13;13;882;1887,66;55
257681;51;SP;a;7;;2;2;;42
257720;26;SP;;;;;;;
257742;34;MA;;;;;;;
257753;1;SP;;;;;;;
257765;30;SP;a;12;;2;90;;15
257787;40;SP;b;5;3;;8;0;
257788;49;BA;b;8;15;;55;95,12;
257832;37;MG;a;;4;12;;17,8;260
257854;28;RN;;;;;;;
257859;32;SP;;;;;;;
257860;30;PA;b;11;11;;9;375,68;
257889;41;RJ;b;19;1;;1824;5331,5;
257909;35;RS;a;;14;6;;136,35;5
257967;5;SP;b;6;6;;80;1692,72;
257971;47;BA;b;3;;;4;;
257976;31;DF;;;;;;;
257982;40;GO;b;16;6;;1;1233,95;
257990;32;PE;c;;3;;;318,96;
257999;56;SP;b;10;;;0;;
258001;10;SP;;;;;;;
258011;1;RJ;;;;;;;
258013;50;CE;;;;;;;
258025;26;MA;b;14;9;;550;599,9;
258051;35;RO;;;;;;;
258053;40;SP;b;3;;;12;;
258058;44;MT;a;29;3;11;192;16,83;18
258074;31;SP;;;;;;;
258082;52;PI;;;;;;;
258084;45;PA;b;33;12;;272;795,96;
258088;2;RJ;;;;;;;
258107;31;MA;;;;;;;
258114;25;BA;;;;;;;
258121;3;SP;;;;;;;
258142;10;SP;;;;;;;
258146;38;RJ;;;;;;;
258160;41;SP;b;3;10;;120;1923,66;
258180;48;RS;;;;;;;
258189;42;SP;;;;;;;
258195;41;PE;a;;;11;;;49
258231;38;RJ;a;1;;11;16;;0
258246;30;SP;b;21;10;;807;449,6;
258247;20;ES;a;7;12;12;150;4989;336
258257;39;PR;b;13;14;;40;329,8;
258278;41;SP;b;9;;;6;;
258284;37;PA;b;13;11;;40;3965;
258285;41;MT;;;;;;;
258309;55;PE;c;;3;;;384,93;
258311;30;BA;;;;;;;
258318;39;MG;a;9;;10;88;;4
258319;33;SP;;;;;;;
258327;39;MG;c;;12;;;199,17;
258345;33;SP;b;6;1;;0;119,98;
258359;35;SP;b;11;5;;15;356,44;
258361;43;SP;a;11;16;7;12;426,1;238
258368;29;SP;b;3;;;0;;
258374;27;GO;b;7;6;;450;281,7;
258426;29;GO;b;6;;;147;;
258440;9;BA;;;;;;;
258471;42;BA;c;;4;;;1406,4;
258489;27;MT;;;;;;;
258491;43;SP;;;;;;;
258496;28;PA;c;;5;;;88,8;
258507;32;SP;;;;;;;
258541;30;BA;a;2;7;13;405;329,19;48
258571;3;SP;c;;19;;;0;
258577;41;RN;a;;;10;;;0
258627;24;MG;;;;;;;
258630;35;SP;b;15;13;;153;1955,55;
258675;41;PB;b;8;;;105;;
258691;45;MG;;;;;;;
258698;24;MG;;;;;;;
258728;34;CE;b;1;;;84;;
258729;43;RJ;;;;;;;
258739;7;PB;b;10;;;0;;
258747;9;SP;;;;;;;
258758;7;RS;;;;;;;
258760;44;SP;b;12;;;144;;
258767;40;PR;;;;;;;
258790;32;RJ;;;;;;;
258810;40;SP;;;;;;;
258814;41;DF;b;10;;;24;;
258818;38;BA;b;13;;;40;;
258902;5;SP;a;11;;6;90;;63
258905;48;RJ;;;;;;;
258938;36;MG;a;12;;12;30;;45
258945;41;AM;b;12;;;32;;
258946;44;PB;;;;;;;
258958;35;SP;b;19;6;;0;182,3;
258965;30;PI;a;15;8;4;60;610,82;3
258972;33;SP;;;;;;;
258984;28;ES;;;;;;;
259051;23;BA;a;13;;5;550;;36
259063;40;SP;;;;;;;
259070;28;DF;b;10;8;;105;108,96;
259086;38;SP;b;19;;;376;;
259105;44;SP;b;14;8;;855;1142,32;
259115;56;RS;;;;;;;
259118;27;RJ;;;;;;;
259120;40;GO;a;13;;11;405;;4
259122;39;SP;;;;;;;
259124;36;BA;a;9;;12;180;;28
259125;49;SP;;;;;;;
259130;26;SP;a;13;;2;54;;32
259138;38;SP;b;10;;;4;;
259146;43;SP;b;5;7;;8;3351,9;
259147;35;MG;;;;;;;
259154;51;RS;;;;;;;
259158;39;SP;b;5;5;;7;424,95;
259160;32;BA;;;;;;;
259161;48;SP;b;5;;;24;;
259199;8;PA;b;12;;;28;;
259228;50;RN;b;12;5;;24;0;
259241;27;PB;b;8;;;495;;
259242;39;SP;b;7;5;;70;1432,71;
259247;37;BA;a;16;10;6;126;4763,1;4
259267;0;SP;;;;;;;
259278;36;SP;b;11;7;;385;1214,5;
259285;30;GO;;;;;;;
259302;47;RJ;;;;;;;
259308;3;RJ;;;;;;;
259335;32;SE;b;13;;;8;;
259338;29;MG;b;10;;;77;;
259341;33;SP;b;11;;;9;;
259345;34;ES;a;6;9;13;385;444,95;252
259354;38;PB;b;6;;;0;;
259356;35;SP;;;;;;;
259359;45;PE;c;;12;;;76,71;
259376;31;RN;b;16;;;0;;
259384;28;PE;;;;;;;
259410;34;SP;a;15;;4;826;;14
259412;24;SP;a;11;;4;33;;0
259473;38;SP;a;11;11;8;145;2132,73;84
259476;30;GO;;;;;;;
259487;36;SP;b;10;;;140;;
259492;32;BA;b;14;13;;49;2893,05;
259494;44;BA;b;11;15;;510;475,84;
259497;35;SP;a;25;;14;1281;;144
259498;36;PA;b;3;;;3;;
259499;36;SP;;;;;;;
259540;40;PB;;;;;;;
259549;48;GO;;;;;;;
259554;37;BA;c;;6;;;75,6;
259557;39;PE;;;;;;;
259559;36;CE;;;;;;;
259561;37;DF;b;33;;;0;;
259590;39;SP;c;;5;;;79,58;
259608;39;MS;b;22;11;;0;134,7;
259610;43;SP;b;3;3;;28;146,88;
259617;47;MG;b;11;11;;750;26,5;
259631;34;PE;a;22;;18;22;;108
259634;37;SP;b;18;;;135;;
259643;35;AM;b;6;;;8;;
259685;24;SP;b;5;;;16;;
259688;49;SP;b;7;;;16;;
259700;30;SP;c;;1;;;509,94;
259727;10;RJ;;;;;;;
259763;51;RR;;;;;;;
259766;33;BA;;;;;;;
259783;49;MA;;;;;;;
259800;35;SP;;;;;;;
259803;38;AM;c;;9;;;269,94;
259816;7;SP;;;;;;;
259820;30;MG;b;11;7;;45;599,9;
259822;39;PI;a;8;;9;64;;10
259826;35;SP;;;;;;;
259828;7;PB;b;36;8;;220;22,76;
259830;54;SP;b;8;7;;55;639,92;
259836;36;SP;b;6;;;6;;
259842;41;MG;c;;10;;;335,68;
259847;40;MG;;;;;;;
259855;0;BA;b;9;12;;0;284,37;
259857;28;SP;;;;;;;
259868;42;SP;c;;1;;;314,93;
259882;31;SP;;;;;;;
259883;23;MT;b;1;;;20;;
259888;43;GO;b;10;3;;98;10,98;
259911;30;SP;b;15;;;375;;
259914;44;SP;a;3;;5;20;;621
259925;36;BA;b;6;;;50;;
259944;39;RJ;b;1;7;;12;924,84;
259946;28;SP;;;;;;;
259956;6;SE;;;;;;;
259957;9;MT;;;;;;;
259959;52;SP;;;;;;;
259993;45;PE;;;;;;;
260005;47;SP;;;;;;;
260015;34;BA;b;10;1;;16;1,89;
260023;51;RJ;b;8;12;;13;348,99;
260038;29;SP;b;12;;;0;;
260041;36;PA;b;5;;;8;;
260046;44;SP;;;;;;;
260066;32;TO;;;;;;;
260082;37;MT;b;6;;;258;;
260083;8;SP;b;9;;;424;;
260089;26;BA;;;;;;;
260113;27;PA;b;9;;;12;;
260120;51;PR;c;;14;;;3916,53;
260122;53;PR;;;;;;;
260125;3;SP;;;;;;;
260145;55;SP;a;9;;18;0;;264
260150;8;RJ;;;;;;;
260163;35;SP;;;;;;;
260169;28;SP;b;5;;;140;;
260173;8;PR;;;;;;;
260180;31;PE;;;;;;;
260182;32;SP;b;17;;;13;;
260196;24;SC;;;;;;;
260201;35;CE;;;;;;;
260212;47;MT;b;15;;;120;;
260216;49;SP;c;;3;;;400,44;
260240;36;SP;b;2;;;240;;
260243;38;MG;c;;8;;;474,69;
260248;52;MG;a;3;6;10;30;298,92;9
260277;30;SP;;;;;;;
260285;37;SP;a;;11;9;;1859,32;3
260291;28;SC;;;;;;;
260295;41;BA;;;;;;;
260391;46;SP;a;;5;4;;69,99;48
260394;26;GO;;;;;;;
260407;29;MG;;;;;;;
260430;36;SP;;;;;;;
260441;51;BA;b;7;;;2;;
260459;33;SP;;;;;;;
260470;29;SP;;;;;;;
260474;35;RJ;a;6;;7;12;;24
260487;38;SP;;;;;;;
260509;38;SP;b;13;13;;2295;3344,04;
260510;42;SP;b;10;;;80;;
260516;35;PB;a;7;;11;32;;20
260526;34;SP;a;;;15;;;260
260539;1;PB;;;;;;;
260544;30;SP;;;;;;;
260562;37;MG;;;;;;;
260565;34;PA;;;;;;;
260571;37;BA;b;10;;;16;;
260588;38;SP;;;;;;;
260610;46;SP;b;2;14;;52;0;
260617;36;RS;a;;;11;;;5
260651;51;RJ;b;32;4;;78;159,78;
260683;43;MG;b;8;;;12;;
260729;43;SP;;;;;;;
260733;24;SP;b;15;12;;28;254,2;
260757;37;BA;;;;;;;
260761;33;SP;c;;2;;;63,84;
260764;44;CE;;;;;;;
260788;39;GO;;;;;;;
260793;36;SP;b;2;;;52;;
260800;36;GO;;;;;;;
260816;47;CE;b;13;8;;90;228,05;
260820;51;CE;b;16;6;;9;788,91;
260821;33;MG;;;;;;;
260852;24;TO;b;24;;;2152;;
260858;44;SP;;;;;;;
260861;39;BA;a;9;9;2;8;89,98;18
260864;43;SP;b;11;;;0;;
260866;43;MG;;;;;;;
260874;25;CE;;;;;;;
260876;45;AL;;;;;;;
260880;23;MT;a;;;5;;;4
260891;45;PE;;;;;;;
260904;6;SP;b;6;;;55;;
260907;51;SP;;;;;;;
260920;24;SP;;;;;;;
260953;39;BA;b;22;12;;130;11,14;
260976;31;SP;;;;;;;
260979;35;SP;a;;;3;;;40
260985;33;SP;;;;;;;
261004;6;SP;b;10;4;;180;243,5;
261007;28;SP;;;;;;;
261048;5;AL;b;4;;;8;;
261058;51;SP;;;;;;;
261065;36;PA;;;;;;;
261073;30;SP;b;8;;;20;;
261078;43;SP;b;13;17;;75;1023,86;
261103;9;RJ;b;10;8;;135;158,22;
261120;41;SP;;;;;;;
261122;36;PR;b;4;5;;12;1031,52;
261183;50;ES;b;7;6;;260;407,88;
261187;36;CE;a;7;14;10;580;215,32;54
261254;5;SP;b;7;;;105;;
261302;29;MG;b;11;;;9;;
261338;32;MS;;;;;;;
261345;50;SE;b;10;;;21;;
261376;40;MG;;;;;;;
261383;31;SP;b;7;;;370;;
261394;53;SP;;;;;;;
261398;36;GO;b;12;;;270;;
261401;4;SP;b;9;7;;72;326,4;
261402;26;SP;a;16;;9;120;;10
261403;26;BA;c;;11;;;197,6;
261406;40;SP;b;10;8;;6;2534,8;
261410;38;SP;;;;;;;
261422;37;MG;b;3;;;90;;
261436;39;SP;;;;;;;
261474;52;MG;;;;;;;
261487;39;RS;;;;;;;
261493;43;AL;c;;3;;;114,2;
261502;29;PE;b;18;;;636;;
261505;41;MG;;;;;;;
261509;44;SC;;;;;;;
261532;28;BA;;;;;;;
261533;39;BA;;;;;;;
261548;1;SP;;;;;;;
261579;31;SP;a;4;;2;3;;42
261601;38;MT;b;6;;;325;;
261613;27;MG;b;4;6;;3;1966,96;
261618;44;MG;b;9;5;;0;9,36;
261629;31;AM;b;8;;;20;;
261632;27;SP;;;;;;;
261642;33;RS;;;;;;;
261643;39;BA;b;3;;;8;;
261659;26;MG;b;13;;;765;;
261671;6;RN;b;11;;;84;;
261681;37;SP;c;;5;;;4240,71;
261696;37;BA;b;6;;;32;;
261710;30;BA;;;;;;;
261713;8;PR;c;;13;;;818,31;
261723;44;CE;b;14;9;;580;78,84;
261740;43;SP;b;13;13;;225;1670,65;
261745;33;SP;;;;;;;
261754;41;CE;b;4;;;8;;
261757;34;RN;b;8;;;21;;
261769;32;RJ;;;;;;;
261786;26;BA;;;;;;;
261794;46;MS;b;6;;;0;;
261800;33;SC;;;;;;;
261803;40;PR;b;9;;;0;;
261805;50;SP;;;;;;;
261807;48;SP;b;8;4;;0;304,6;
261815;28;TO;b;10;12;;24;20;
261819;34;BA;b;18;4;;0;77,98;
261838;40;AM;b;7;;;6;;
261839;48;TO;b;20;3;;1344;19,98;
261850;36;RJ;b;8;;;18;;
261857;43;SP;;;;;;;
261862;31;RS;;;;;;;
261863;38;CE;a;7;10;3;16;0;12
261869;30;SP;b;1;;;140;;
261882;36;MG;;;;;;;
261884;24;RN;;;;;;;
261894;41;SP;;;;;;;
261895;42;MG;a;;13;11;;0;15
261896;29;TO;b;5;;;140;;
261905;28;MG;;;;;;;
261911;30;MG;b;25;6;;312;496,9;
261912;31;AL;b;15;;;60;;
261915;38;RN;b;8;;;5;;
261921;28;PR;;;;;;;
261930;9;SP;b;11;11;;165;99,92;
261937;26;SP;a;;;9;;;18
261939;42;RJ;b;2;;;105;;
261940;43;PA;b;23;6;;1880;682,98;
261941;51;SP;;;;;;;
261942;41;SP;b;5;18;;18;325,17;
261948;37;SP;a;13;;2;60;;30
261951;27;AL;;;;;;;
261963;3;BA;;;;;;;
261985;50;AM;;;;;;;
261988;28;SP;a;;;14;;;90
261990;29;SP;b;7;4;;330;244,1;
261998;40;SP;;;;;;;
262025;38;SP;a;9;;4;0;;12
262030;39;SP;;;;;;;
262040;44;SP;b;7;;;294;;
262042;26;SP;c;;8;;;553,41;
262047;44;SP;b;27;8;;2280;173,84;
262067;27;RJ;;;;;;;
262075;44;BA;;;;;;;
262105;38;SP;b;24;;;2115;;
262108;10;SP;;;;;;;
262116;48;MS;b;17;5;;60;319,97;
262130;26;PR;c;;7;;;964,95;
262146;53;PE;b;6;11;;6;1887,76;
262185;44;MG;;;;;;;
262195;44;PB;;;;;;;
262200;35;SP;;;;;;;
262204;40;MT;b;10;;;56;;
262210;35;SP;;;;;;;
262211;40;PI;b;20;15;;973;589,4;
262216;35;SP;;;;;;;
262234;40;GO;b;4;;;54;;
262238;33;MA;b;5;;;4;;
262259;43;SP;c;;2;;;0;
262264;7;BA;b;9;20;;0;0;
262267;54;SP;b;12;;;75;;
262284;27;MG;;;;;;;
262285;27;ES;c;;11;;;437,04;
262298;29;DF;a;15;;4;805;;8
262312;31;BA;;;;;;;
262318;42;SE;;;;;;;
262359;2;SP;b;5;1;;25;47,25;
262360;29;SP;;;;;;;
262364;42;GO;;;;;;;
262366;9;BA;b;7;;;8;;
262383;46;SC;b;2;;;32;;
262389;50;PA;b;33;;;3465;;
262391;49;SP;a;6;;6;190;;240
262402;44;SE;;;;;;;
262424;35;RN;;;;;;;
262432;34;BA;b;4;6;;27;26,28;
262445;30;SP;;;;;;;
262448;38;PE;;;;;;;
262460;3;SP;b;12;11;;96;1316,45;
262467;27;PB;b;15;2;;260;359,92;
262532;28;SP;;;;;;;
262534;33;MA;b;4;5;;36;386,91;
262540;27;RJ;b;13;8;;72;0;
262542;38;GO;b;24;;;256;;
262561;33;MS;;;;;;;
262563;28;PR;;;;;;;
262571;29;RS;a;8;;8;300;;7
262576;48;PA;;;;;;;
262586;45;MA;;;;;;;
262628;34;CE;;;;;;;
262661;53;CE;b;9;;;2;;
262663;38;SP;a;7;6;7;18;1095,99;35
262684;23;DF;b;21;;;2025;;
262685;30;AL;b;3;;;24;;
262696;1;RN;;;;;;;
262697;29;RS;b;7;;;7;;
262703;45;BA;b;13;;;575;;
262709;32;RJ;;;;;;;
262726;28;ES;;;;;;;
262736;29;MG;b;11;1;;135;441,1;
262741;54;SP;;;;;;;
262743;6;SP;a;13;;5;56;;3
262747;39;ES;;;;;;;
262777;40;SP;c;;6;;;0;
262791;0;SP;;;;;;;
262798;28;MT;b;14;;;290;;
262799;50;RN;b;14;5;;54;296,94;
262811;46;SC;b;5;3;;20;594,3;
262828;29;DF;;;;;;;
262830;5;RJ;;;;;;;
262831;41;AL;b;9;8;;12;515,88;
262835;0;RJ;;;;;;;
262837;7;AM;a;11;;3;24;;20
262852;29;MG;;;;;;;
262878;30;SP;;;;;;;
262893;26;SP;;;;;;;
